created_at,id,id_str,full_text,Results,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,,,,
Sat Apr 03 15:19:54 +0000 2021,1.37837E+18,1.37837E+18,"#SixTONESANN 

SixTONES「NEW WORLD」from 「TrackONE -IMPACT-」(2020.01.07 YOKOHAMA ARENA) https://t.co/Gd9raX5tJt @YouTubeより",1,FALSE,"[0, 120]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [0, 12]}], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [110, 118]}], 'urls': [{'url': 'https://t.co/Gd9raX5tJt', 'expanded_url': 'https://youtu.be/8W_GSGtyYdc', 'display_url': 'youtu.be/8W_GSGtyYdc', 'indices': [86, 109]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1237812065458241536, 'id_str': '1237812065458241536', 'name': '𝚔𝚒𝚔𝚒', 'screen_name': 'taiga123___', 'location': '', 'description': '大我ちゃ〜ん！かわいいね〜〜〜！！', 'url': 'https://t.co/JizsSxC7qK', 'entities': {'url': {'urls': [{'url': 'https://t.co/JizsSxC7qK', 'expanded_url': 'https://www.sixtones.jp/', 'display_url': 'sixtones.jp', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 970, 'friends_count': 62, 'listed_count': 1, 'created_at': 'Wed Mar 11 18:47:34 +0000 2020', 'favourites_count': 11173, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5227, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1237820486328840192/-8j4dHeL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1237820486328840192/-8j4dHeL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1237812065458241536/1614341570', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,1,0,FALSE,FALSE,FALSE,en,,,
Sat Apr 03 15:19:41 +0000 2021,1.37837E+18,1.37837E+18,"RT @Jesca_6t: Juri: We have a member whose fist looks like Cream Bread (Jesse) XD

#SIXTONESANN",1,FALSE,"[0, 95]","{'hashtags': [{'text': 'SIXTONESANN', 'indices': [83, 95]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Jesca_6t', 'name': 'Jessica🦌', 'id': 1130341186026086400, 'id_str': '1130341186026086400', 'indices': [3, 12]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1100380325396398080, 'id_str': '1100380325396398080', 'name': 'Jaz', 'screen_name': 'jaz_6t', 'location': '', 'description': 'SixTONES💎髙地くん🦔💛\n完璧だなんて間違ったって思うな 弱さのない世界は強さとは無縁だ\n💎Beautiful harmony🎶', 'url': 'https://t.co/1j3udwraAl', 'entities': {'url': {'urls': [{'url': 'https://t.co/1j3udwraAl', 'expanded_url': 'https://j2translatones.livejournal.com/', 'display_url': 'j2translatones.livejournal.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 727, 'friends_count': 348, 'listed_count': 2, 'created_at': 'Tue Feb 26 13:01:28 +0000 2019', 'favourites_count': 32401, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 17147, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1352857991322554369/QrhWEr7Y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1352857991322554369/QrhWEr7Y_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1100380325396398080/1611381277', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Sat Apr 03 15:18:50 +0000 2021', 'id': 1378366389543530498, 'id_str': '1378366389543530498', 'full_text': 'Juri: We have a member whose fist looks like Cream Bread (Jesse) XD\n\n#SIXTONESANN', 'truncated': False, 'display_text_range': [0, 81], 'entities': {'hashtags': [{'text': 'SIXTONESANN', 'indices': [69, 81]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1130341186026086400, 'id_str': '1130341186026086400', 'name': 'Jessica🦌', 'screen_name': 'Jesca_6t', 'location': 'Hanging in there somewhere', 'description': 'll Jessica / ジェシカ ll Team SixTONES 🌏ll ₍₍ (ง ˙ω˙)ว ⁾⁾ll\n☀️小さな事が大きな事 - Small things will lead to big things 🔥\n( ’ ◜♡◝:)\nPast trans & subbed vids in the link ⬇️', 'url': 'https://t.co/1j3udwraAl', 'entities': {'url': {'urls': [{'url': 'https://t.co/1j3udwraAl', 'expanded_url': 'https://j2translatones.livejournal.com/', 'display_url': 'j2translatones.livejournal.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 778, 'friends_count': 211, 'listed_count': 6, 'created_at': 'Mon May 20 05:15:14 +0000 2019', 'favourites_count': 13934, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6394, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1331849815408328705/eDML7Znq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1331849815408328705/eDML7Znq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1130341186026086400/1599228124', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,3,0,FALSE,FALSE,en,,,
Sat Apr 03 15:19:40 +0000 2021,1.37837E+18,1.37837E+18,"We are SixTONES
#SixTONESANN",1,FALSE,"[0, 28]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [16, 28]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 793399738661900288, 'id_str': '793399738661900288', 'name': '葵', 'screen_name': 'mikeysmilesmile', 'location': '', 'description': 'V6三宅健くんファン。SixTONESは箱推し。\nV6/KEN☆Tackey/SixTONES/林翔太くん/\n主に三宅健くんとV6とSixTONESのことを中心に呟いたりRTしたり', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 30, 'friends_count': 31, 'listed_count': 0, 'created_at': 'Tue Nov 01 10:30:13 +0000 2016', 'favourites_count': 23648, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 28567, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/794738375240450049/2ezBicI4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/794738375240450049/2ezBicI4_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
Sat Apr 03 15:19:38 +0000 2021,1.37837E+18,1.37837E+18,"Suddenly, Jesse's hand doesn't just look like a baby's, but it looks like a cream bun too lmao
#SixTONESANN",1,FALSE,"[0, 107]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [95, 107]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1014819618781687808, 'id_str': '1014819618781687808', 'name': 'ally🍒 HokuthirST 24/7 🐑', 'screen_name': 'arixng13', 'location': 'Ph', 'description': ""21•PH🐏Johnny's Trash 🍒 ENG/FIL/JP🆗️ occasional translations🌼 personally attacked everyday by sir Matsumura Hokuto"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 512, 'friends_count': 288, 'listed_count': 4, 'created_at': 'Thu Jul 05 10:33:46 +0000 2018', 'favourites_count': 6117, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 5832, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1377271948099522567/g6M_o7Np_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1377271948099522567/g6M_o7Np_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1014819618781687808/1616158129', 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,4,FALSE,FALSE,en,,,,
Sat Apr 03 15:19:37 +0000 2021,1.37837E+18,1.37837E+18,"RT @RAMPAMPAMS: Taiga: Aosony is Aoi (blue) Sonic right...?
Juri: No, sonic is actually blue so no need to mention the color. #SixTONESANN",1,FALSE,"[0, 138]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [126, 138]}], 'symbols': [], 'user_mentions': [{'screen_name': 'RAMPAMPAMS', 'name': 'Rena 🦊🐺🐳👾 要ロス', 'id': 1039830511588241408, 'id_str': '1039830511588241408', 'indices': [3, 14]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 273281235, 'id_str': '273281235', 'name': '🌸  Mel', 'screen_name': 'Happy_chuu', 'location': 'México', 'description': '– 95 line – 🍃Sexy Zone / KAT-TUN / 7MEN侍 / SixTONES.🐳 #SexyThankYou.♡', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 298, 'friends_count': 472, 'listed_count': 0, 'created_at': 'Mon Mar 28 05:29:21 +0000 2011', 'favourites_count': 2197, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 50708, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme4/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1349512898003890176/4o5Z6_sy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1349512898003890176/4o5Z6_sy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/273281235/1547000311', 'profile_link_color': '0099B9', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '3C3940', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,"{'created_at': 'Sat Apr 03 14:42:08 +0000 2021', 'id': 1378357151308029953, 'id_str': '1378357151308029953', 'full_text': 'Taiga: Aosony is Aoi (blue) Sonic right...?\nJuri: No, sonic is actually blue so no need to mention the color. #SixTONESANN', 'truncated': False, 'display_text_range': [0, 122], 'entities': {'hashtags': [{'text': 'SixTONESANN', 'indices': [110, 122]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1039830511588241408, 'id_str': '1039830511588241408', 'name': 'Rena 🦊🐺🐳👾 要ロス', 'screen_name': 'RAMPAMPAMS', 'location': '北斗學園', 'description': 'SixTONESは最強です。だってこの6人だから。\nTweet in bahasa Indonesia, english, 日本語、keyboard smash. (a fan account. translation archive: @oreranoneiro)\n💎🌹🍀', 'url': 'https://t.co/VvvZQ1HJZy', 'entities': {'url': {'urls': [{'url': 'https://t.co/VvvZQ1HJZy', 'expanded_url': 'https://ko-fi.com/renyaaannn', 'display_url': 'ko-fi.com/renyaaannn', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1181, 'friends_count': 396, 'listed_count': 8, 'created_at': 'Wed Sep 12 10:58:07 +0000 2018', 'favourites_count': 13058, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 62355, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1378111688600289281/hmHt4Zoy_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1378111688600289281/hmHt4Zoy_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1039830511588241408/1616689692', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 10, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,6,0,FALSE,FALSE,en,,,
Sat Apr 03 15:19:36 +0000 2021,1.37837E+18,1.37837E+18,"#SixTONESANN
SixTONES「NEW WORLD」from 「TrackONE -IMPACT-」(2020.01.07 YOKOHAMA ARENA) https://t.co/FswhpuStQ1 @YouTubeより",1,FALSE,"[0, 118]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [0, 12]}], 'symbols': [], 'user_mentions': [{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [108, 116]}], 'urls': [{'url': 'https://t.co/FswhpuStQ1', 'expanded_url': 'https://youtu.be/8W_GSGtyYdc', 'display_url': 'youtu.be/8W_GSGtyYdc', 'indices': [84, 107]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1209107240063365121, 'id_str': '1209107240063365121', 'name': '𝕔𝕙𝕚𝕡𝕚', 'screen_name': '6tata05', 'location': '', 'description': 'SixTONES💎/Disney🏰/洋楽好き🎶/リトルストーン📻', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 47, 'friends_count': 114, 'listed_count': 2, 'created_at': 'Mon Dec 23 13:43:43 +0000 2019', 'favourites_count': 15619, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 9594, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1355746018252312580/SD6hEFK7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1355746018252312580/SD6hEFK7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1209107240063365121/1612070073', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,TRUE,en,,,
Sat Apr 03 15:19:23 +0000 2021,1.37837E+18,1.37837E+18,"#SixTONESANN 
We are SixTONES💎✨",1,FALSE,"[0, 31]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [0, 12]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 1256935164397019136, 'id_str': '1256935164397019136', 'name': 'うさぎ', 'screen_name': 'J8kjlABo2h6CoZm', 'location': 'SixTONESは最強です、だってこの6人だから。', 'description': '*.ﾘﾄﾙｽﾄｰﾝ▷語彙力ないのにつぶやきます𓂃◌𓈒𓐍', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2, 'friends_count': 10, 'listed_count': 0, 'created_at': 'Sun May 03 13:16:38 +0000 2020', 'favourites_count': 1183, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3510, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1363473554444980227/WkM80eLN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1363473554444980227/WkM80eLN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1256935164397019136/1611361517', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
Sat Apr 03 15:19:21 +0000 2021,1.37837E+18,1.37837E+18,"Jesse's baby fingers~~
#SixTONESANN",1,FALSE,"[0, 35]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [23, 35]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1287987886852251648, 'id_str': '1287987886852251648', 'name': 'Mae🦔🦓💎', 'screen_name': 'haikochi', 'location': '', 'description': 'SixTONES💎・髙地優吾💛・\nKOUCHESSE FONDUE!・\n\n(multifandom mess)・\nmakes art sometimes・\ni still dont know how twitter works', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 198, 'friends_count': 180, 'listed_count': 6, 'created_at': 'Tue Jul 28 05:47:15 +0000 2020', 'favourites_count': 18526, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 10138, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1361260400377950209/5rfZvBvo_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1361260400377950209/5rfZvBvo_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1287987886852251648/1616479381', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
Sat Apr 03 15:19:19 +0000 2021,1.37837E+18,1.37837E+18,"Baby hands 😍
#SixTONESANN",1,FALSE,"[0, 25]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [13, 25]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 2346104106, 'id_str': '2346104106', 'name': '🌈 Mikee 💎', 'screen_name': 'chsngrnbws', 'location': '🇵🇭・she/her', 'description': '✨ マイキー // 嵐一筋の人生 // ⛈️🌈💜・💎💗❤️・👑💜 // デジ 12.19・AYH 12.26 ・ARAFES 2020・This is 嵐・on eST 1.5 // 今日もとっても頑張りたいがー🐯🍅・ポジティブポジティブ💪・ #ありがとう嵐', 'url': 'https://t.co/UTmQk5fF0J', 'entities': {'url': {'urls': [{'url': 'https://t.co/UTmQk5fF0J', 'expanded_url': 'https://chsngrnbws.carrd.co/', 'display_url': 'chsngrnbws.carrd.co', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 458, 'friends_count': 395, 'listed_count': 2, 'created_at': 'Sun Feb 16 02:53:29 +0000 2014', 'favourites_count': 11988, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 29119, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1343078617924788224/8eAxWD0J_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1343078617924788224/8eAxWD0J_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2346104106/1610368769', 'profile_link_color': '915C83', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,0,FALSE,FALSE,en,,,,
Sat Apr 03 15:19:09 +0000 2021,1.37837E+18,1.37837E+18,"Jesse's hand 👶🖐️
#SixTONESANN",1,FALSE,"[0, 29]","{'hashtags': [{'text': 'SixTONESANN', 'indices': [17, 29]}], 'symbols': [], 'user_mentions': [], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1100380325396398080, 'id_str': '1100380325396398080', 'name': 'Jaz', 'screen_name': 'jaz_6t', 'location': '', 'description': 'SixTONES💎髙地くん🦔💛\n完璧だなんて間違ったって思うな 弱さのない世界は強さとは無縁だ\n💎Beautiful harmony🎶', 'url': 'https://t.co/1j3udwraAl', 'entities': {'url': {'urls': [{'url': 'https://t.co/1j3udwraAl', 'expanded_url': 'https://j2translatones.livejournal.com/', 'display_url': 'j2translatones.livejournal.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 727, 'friends_count': 348, 'listed_count': 2, 'created_at': 'Tue Feb 26 13:01:28 +0000 2019', 'favourites_count': 32401, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 17147, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1352857991322554369/QrhWEr7Y_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1352857991322554369/QrhWEr7Y_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1100380325396398080/1611381277', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none'}",,,,,FALSE,0,2,FALSE,FALSE,en,,,,
